Num,식품코드,,,FoodName,,,,Category,ServingSize,,Kcal,,,,Protein,Fat,Carbo,,,,,,,,,,,,,,,,,,,,,Natrium
206,D00206,,,고추장불고기 삼각김밥,,,,밥류,100,,165.289,,,,3.661,1.578,34.112,,,,,,,,,,,,,,,,,,,,,342.922
207,D00207,,,곤드레나물밥,,,,밥류,350,,521.83,,,,10.3,9.5,98.9,,,,,,,,,,,,,,,,,,,,,90.62
208,D00208,,,국밥,,,,밥류,800,,418.35,,,,27.6,8.2,58.6,,,,,,,,,,,,,,,,,,,,,2301.55
209,D00209,,,김밥,,,,밥류,200,,317.677,,,,7.262,6.481,57.574,,,,,,,,,,,,,,,,,,,,,833.288
210,D00210,,,김치김밥,,,,밥류,250,,344.973,,,,10.928,6.51,60.667,,,,,,,,,,,,,,,,,,,,,1145.535
211,D00211,,,김치볶음밥,,,,밥류,500,,754.735,,,,23.065,20.275,120,,,,,,,,,,,,,,,,,,,,,1791.988
212,D00212,,,농어초밥,,,,밥류,250,,396.743,,,,17.433,1.336,78.747,,,,,,,,,,,,,,,,,,,,,1035.038
213,D00213,,,돼지국밥,,,,밥류,1200,,911.4,,,,66.4,38.6,74.7,,,,,,,,,,,,,,,,,,,,,1096.58
214,D00214,,,류산슬덮밥,,,,밥류,550,,574.992,,,,26.962,19.039,73.947,,,,,,,,,,,,,,,,,,,,,1579.348
215,D00215,,,멍게비빔밥,,,,밥류,400,,547.21,,,,16.6,13.1,90.7,,,,,,,,,,,,,,,,,,,,,1144.8
216,D00216,,,멸치주먹밥,,,,밥류,150,,312,,,,9,6.6,54.3,,,,,,,,,,,,,,,,,,,,,496.21
217,D00217,,,묵밥,,,,밥류,950,,642.16,,,,14.8,7.7,128.6,,,,,,,,,,,,,,,,,,,,,2075.5
218,D00218,,,문어초밥,,,,밥류,250,,392.227,,,,14.614,0.74,81.778,,,,,,,,,,,,,,,,,,,,,1200.864
219,D00219,,,볶음밥,,,,밥류,400,,773.301,,,,18.786,27.495,112.676,,,,,,,,,,,,,,,,,,,,,1203.186
220,D00220,,,불고기덮밥,,,,밥류,500,,669.305,,,,28.622,16.157,102.352,,,,,,,,,,,,,,,,,,,,,1499.139
221,D00221,,,비빔밥,,,,밥류,500,,706.622,,,,19.923,18.623,114.831,,,,,,,,,,,,,,,,,,,,,1337.107
222,D00222,,,비빔밥,,,,밥류,450,,691.62,,,,24.6,22,98.7,,,,,,,,,,,,,,,,,,,,,1119.66
223,D00223,,,삼선볶음밥,,,,밥류,400,,686.108,,,,26.237,26.461,85.754,,,,,,,,,,,,,,,,,,,,,1213.562
224,D00224,,,새우볶음밥,,,,밥류,400,,700.023,,,,17.92,19.657,112.859,,,,,,,,,,,,,,,,,,,,,1395.064
225,D00225,,,새우초밥,,,,밥류,250,,387.671,,,,16.804,0.752,78.422,,,,,,,,,,,,,,,,,,,,,1110.293
226,D00226,,,새우튀김롤,,,,밥류,300,,606.504,,,,14.467,18.168,96.281,,,,,,,,,,,,,,,,,,,,,1391.432
227,D00227,,,샐러드김밥,,,,밥류,250,,405.948,,,,9.616,13.52,61.451,,,,,,,,,,,,,,,,,,,,,911.177
228,D00228,,,생선초밥(광어),,,,밥류,300,,453.777,,,,27.069,3.923,77.547,,,,,,,,,,,,,,,,,,,,,808.75
229,D00229,,,생선초밥(모듬),,,,밥류,300,,461.966,,,,25.423,6.061,76.431,,,,,,,,,,,,,,,,,,,,,968.94
230,D00230,,,소고기국밥,,,,밥류,700,,330.53,,,,21.8,8.1,42.6,,,,,,,,,,,,,,,,,,,,,1786.31
231,D00231,,,소고기김밥,,,,밥류,250,,400.609,,,,15.978,9.625,62.518,,,,,,,,,,,,,,,,,,,,,1061.187
232,D00232,,,송이덮밥,,,,밥류,600,,581.806,,,,18.214,14.06,95.601,,,,,,,,,,,,,,,,,,,,,1678.009
233,D00233,,,숯불갈비 삼각김밥,,,,밥류,100,,161.243,,,,3.998,1.674,32.547,,,,,,,,,,,,,,,,,,,,,358.362
234,D00234,,,알밥,,,,밥류,400,,618.505,,,,14.588,10.338,116.777,,,,,,,,,,,,,,,,,,,,,1339.309
235,D00235,,,약초비빔밥,,,,밥류,400,,511.8,,,,11.9,15.9,80.2,,,,,,,,,,,,,,,,,,,,,971.61
236,D00236,,,연어롤,,,,밥류,300,,510.191,,,,18.571,15.404,74.318,,,,,,,,,,,,,,,,,,,,,1211.903
237,D00237,,,연어초밥,,,,밥류,250,,447.318,,,,18.883,9.738,71.037,,,,,,,,,,,,,,,,,,,,,1064.385
238,D00238,,,오곡밥,,,,밥류,250,,388.816,,,,11.952,1.303,82.321,,,,,,,,,,,,,,,,,,,,,113.895
239,D00239,,,오므라이스,,,,밥류,450,,729.971,,,,21.52,21.565,112.452,,,,,,,,,,,,,,,,,,,,,1483.367
240,D00240,,,오징어덮밥,,,,밥류,500,,679.902,,,,31.501,13.85,107.312,,,,,,,,,,,,,,,,,,,,,1622.91
241,D00241,,,유부초밥,,,,밥류,250,,446.327,,,,12.456,7.475,82.308,,,,,,,,,,,,,,,,,,,,,1046.166
242,D00242,,,육회비빔밥,,,,밥류,450,,679.699,,,,29.183,19.803,96.185,,,,,,,,,,,,,,,,,,,,,935.916
243,D00243,,,자장밥,,,,밥류,500,,741.66,,,,15.236,22.277,120.057,,,,,,,,,,,,,,,,,,,,,1560.381
244,D00244,,,잡채밥,,,,밥류,650,,884.662,,,,19.489,18.759,159.469,,,,,,,,,,,,,,,,,,,,,1908.237
245,D00245,,,잡탕밥,,,,밥류,750,,777.439,,,,44.12,20.135,104.937,,,,,,,,,,,,,,,,,,,,,2109.517
246,D00246,,,장어덮밥,,,,밥류,400,,716.541,,,,30.088,22.976,97.351,,,,,,,,,,,,,,,,,,,,,920.765
247,D00247,,,장어초밥,,,,밥류,250,,486.26,,,,16.52,10.828,80.681,,,,,,,,,,,,,,,,,,,,,1270.911
248,D00248,,,제육덮밥,,,,밥류,500,,782.376,,,,30.079,22.236,115.483,,,,,,,,,,,,,,,,,,,,,1538.063
249,D00249,,,짬뽕밥,,,,밥류,900,,661.757,,,,29.056,11.348,110.85,,,,,,,,,,,,,,,,,,,,,2813.267
250,D00250,,,참치김밥,,,,밥류,250,,418.123,,,,14.511,12.804,61.212,,,,,,,,,,,,,,,,,,,,,864.564
251,D00251,,,참치덮밥,,,,밥류,500,,679.101,,,,29.201,16.73,102.931,,,,,,,,,,,,,,,,,,,,,1618.745
252,D00252,,,참치마요네즈 삼각김밥,,,,밥류,100,,172.397,,,,3.941,3.202,31.953,,,,,,,,,,,,,,,,,,,,,282.103
253,D00253,,,충무김밥,,,,밥류,400,,583.926,,,,23.425,5.956,109.156,,,,,,,,,,,,,,,,,,,,,1294.268
254,D00254,,,치즈김밥,,,,밥류,250,,424.064,,,,12.73,12.679,64.757,,,,,,,,,,,,,,,,,,,,,1108.408
255,D00255,,,카레라이스,,,,밥류,500,,672.003,,,,13.491,12.666,126.01,,,,,,,,,,,,,,,,,,,,,1089.157
256,D00256,,,캘리포니아롤,,,,밥류,300,,487.639,,,,12.33,9.046,89.227,,,,,,,,,,,,,,,,,,,,,1295.878
257,D00257,,,콩나물국밥,,,,밥류,900,,429.65,,,,18.5,7.9,71.1,,,,,,,,,,,,,,,,,,,,,2253.82
258,D00258,,,한치초밥,,,,밥류,250,,374.18,,,,13.712,0.848,77.923,,,,,,,,,,,,,,,,,,,,,1199.31
259,D00259,,,해물덮밥,,,,밥류,700,,771.933,,,,42.037,22.443,100.449,,,,,,,,,,,,,,,,,,,,,1802.681
260,D00260,,,해물볶음밥,,,,밥류,400,,705.217,,,,25.105,26.996,90.459,,,,,,,,,,,,,,,,,,,,,1074.349
261,D00261,,,회덮밥,,,,밥류,500,,683.018,,,,30.21,16.553,103.3,,,,,,,,,,,,,,,,,,,,,744.27
262,D00262,,,감자볶음,,,,볶음류,50,,58,,,,1.1,2.3,8.4,,,,,,,,,,,,,,,,,,,,,211.59
263,D00263,,,건새우볶음,,,,볶음류,20,,65.73,,,,4.674,2.688,5.709,,,,,,,,,,,,,,,,,,,,,196.238
264,D00264,,,김치볶음,,,,볶음류,200,,194,,,,6.2,10.8,18,,,,,,,,,,,,,,,,,,,,,1699.89
265,D00265,,,깻잎나물볶음,,,,볶음류,200,,206,,,,7.5,14.4,11.5,,,,,,,,,,,,,,,,,,,,,1042.68
266,D00266,,,낙지볶음,,,,볶음류,200,,186.833,,,,14.886,4.511,21.672,,,,,,,,,,,,,,,,,,,,,895.122
267,D00267,,,느타리버섯볶음,,,,볶음류,150,,136,,,,5.1,7.6,11.7,,,,,,,,,,,,,,,,,,,,,651.38
268,D00268,,,돼지고기볶음,,,,볶음류,200,,350.673,,,,22.961,20.665,18.21,,,,,,,,,,,,,,,,,,,,,1051.758
269,D00269,,,돼지껍데기볶음,,,,볶음류,150,,352,,,,25.8,16.7,24.5,,,,,,,,,,,,,,,,,,,,,779.81
270,D00270,,,두부김치,,,,볶음류,250,,288.213,,,,19.466,17.115,14.079,,,,,,,,,,,,,,,,,,,,,989.688
271,D00271,,,떡볶이,,,,볶음류,200,,303.532,,,,7.608,3.462,60.485,,,,,,,,,,,,,,,,,,,,,853.082
272,D00272,,,라볶이,,,,볶음류,200,,268.824,,,,6.933,4.831,49.404,,,,,,,,,,,,,,,,,,,,,871.452
273,D00273,,,머위나물볶음,,,,볶음류,150,,108,,,,3.5,7,7.6,,,,,,,,,,,,,,,,,,,,,718.63
274,D00274,,,멸치풋고추볶음,,,,볶음류,20,,52.379,,,,4.65,2.239,3.406,,,,,,,,,,,,,,,,,,,,,275.537
275,D00275,,,미역줄기볶음,,,,볶음류,100,,66,,,,1.1,4.7,5,,,,,,,,,,,,,,,,,,,,,1023.06
276,D00276,,,소세지볶음,,,,볶음류,200,,471,,,,18.8,29.9,31.8,,,,,,,,,,,,,,,,,,,,,1436.06
277,D00277,,,순대볶음,,,,볶음류,400,,582,,,,20.7,21.3,76.7,,,,,,,,,,,,,,,,,,,,,1500.35
278,D00278,,,양송이버섯볶음,,,,볶음류,150,,136,,,,4.5,8.3,11,,,,,,,,,,,,,,,,,,,,,515.17
279,D00279,,,어묵볶음,,,,볶음류,150,,284,,,,11.3,7.6,42.4,,,,,,,,,,,,,,,,,,,,,1271.04
280,D00280,,,오리불고기,,,,볶음류,250,,565,,,,30.8,38.5,23.9,,,,,,,,,,,,,,,,,,,,,855.45
281,D00281,,,오삼불고기,,,,볶음류,200,,363,,,,25.6,19.9,20.5,,,,,,,,,,,,,,,,,,,,,885.09
282,D00282,,,오징어볶음,,,,볶음류,200,,241,,,,20.9,6.3,25.1,,,,,,,,,,,,,,,,,,,,,961.04
283,D00283,,,오징어채볶음,,,,볶음류,20,,55.489,,,,3.72,0.831,8.283,,,,,,,,,,,,,,,,,,,,,232.261
284,D00284,,,잔멸치볶음,,,,볶음류,20,,68.411,,,,6.204,2.511,5.249,,,,,,,,,,,,,,,,,,,,,379.289
285,D00285,,,주꾸미볶음,,,,볶음류,200,,211.413,,,,18.326,5.201,22.825,,,,,,,,,,,,,,,,,,,,,918.864
286,D00286,,,표고버섯볶음,,,,볶음류,150,,142,,,,4.5,6.7,15.8,,,,,,,,,,,,,,,,,,,,,574.8
287,D00287,,,해물볶음,,,,볶음류,400,,419.06,,,,38.2,15.3,32.2,,,,,,,,,,,,,,,,,,,,,1755.16
288,D00288,,,곰보빵,,,,빵류,70,,277.336,,,,6.313,9.273,42.157,,,,,,,,,,,,,,,,,,,,,202.254
289,D00289,,,꽈배기,,,,빵류,65,,262.379,,,,5.132,13.23,30.695,,,,,,,,,,,,,,,,,,,,,279.942
290,D00290,,,마늘빵,,,,빵류,70,,296.55,,,,6.848,12.032,40.218,,,,,,,,,,,,,,,,,,,,,390.445
291,D00291,,,만주,,,,빵류,70,,222.494,,,,5.13,1.64,46.803,,,,,,,,,,,,,,,,,,,,,118.188
292,D00292,,,머핀,,,,빵류,130,,560.705,,,,7.366,28.232,69.289,,,,,,,,,,,,,,,,,,,,,407.173
293,D00293,,,모닝빵,,,,빵류,70,,231.864,,,,6.904,6.5,36.437,,,,,,,,,,,,,,,,,,,,,276.067
294,D00294,,,버터크림빵,,,,빵류,60,,229.957,,,,4.905,11.043,27.736,,,,,,,,,,,,,,,,,,,,,191.181
295,D00295,,,베이글,,,,빵류,120,,335.48,,,,12.521,1.197,68.655,,,,,,,,,,,,,,,,,,,,,556.001
296,D00296,,,불고기버거,,,,빵류,200,,495,,,,20.4,22.6,52.5,,,,,,,,,,,,,,,,,,,,,880.2
297,D00297,,,불고기피자,,,,빵류,200,,505,,,,27.4,16.7,61.2,,,,,,,,,,,,,,,,,,,,,916.87
298,D00298,,,생크림케이크,,,,빵류,100,,278.069,,,,3.896,16.902,27.591,,,,,,,,,,,,,,,,,,,,,96.633
299,D00299,,,참치샌드위치,,,,빵류,250,,555,,,,23.3,35.1,36.5,,,,,,,,,,,,,,,,,,,,,915.59
300,D00300,,,찹쌀도우넛,,,,빵류,70,,207.047,,,,3.526,3.682,39.952,,,,,,,,,,,,,,,,,,,,,242.993
301,D00301,,,채소고로케,,,,빵류,100,,300.653,,,,7.125,16.378,31.187,,,,,,,,,,,,,,,,,,,,,403.328
302,D00302,,,초콜릿케이크,,,,빵류,100,,420.243,,,,5.315,24.955,43.597,,,,,,,,,,,,,,,,,,,,,170.001
303,D00303,,,치즈케이크,,,,빵류,100,,329.145,,,,7.225,20.632,28.638,,,,,,,,,,,,,,,,,,,,,200.667
304,D00304,,,치즈피자,,,,빵류,200,,553,,,,31.4,15.8,71.2,,,,,,,,,,,,,,,,,,,,,949.96
305,D00305,,,치킨버거,,,,빵류,200,,513,,,,21.4,24,52.8,,,,,,,,,,,,,,,,,,,,,991.78
306,D00306,,,카스텔라,,,,빵류,70,,235.097,,,,5.441,7.579,36.281,,,,,,,,,,,,,,,,,,,,,73.042
307,D00307,,,콤비네이션피자,,,,빵류,200,,477,,,,26.8,12.3,64.9,,,,,,,,,,,,,,,,,,,,,874.33
308,D00308,,,페이스트리빵,,,,빵류,70,,319.59,,,,5.992,18.396,32.516,,,,,,,,,,,,,,,,,,,,,295.794
309,D00309,,,페퍼로니피자,,,,빵류,200,,532,,,,29.4,14.8,70.3,,,,,,,,,,,,,,,,,,,,,945.22
310,D00310,,,포테이토피자,,,,빵류,250,,628,,,,28,25.5,71.6,,,,,,,,,,,,,,,,,,,,,999.93
311,D00311,,,햄버거,,,,빵류,200,,482,,,,22.6,19.2,54.6,,,,,,,,,,,,,,,,,,,,,982.68
312,D00312,,,햄치즈샌드위치,,,,빵류,200,,436.517,,,,14.834,19.842,49.65,,,,,,,,,,,,,,,,,,,,,901.075
313,D00313,,,수정과,,,,음료류,150,,133.004,,,,0.597,5.474,20.337,,,,,,,,,,,,,,,,,,,,,9.715
314,D00314,,,식혜,,,,음료류,150,,130.137,,,,2.302,2.628,24.319,,,,,,,,,,,,,,,,,,,,,3.377
315,D00315,,,간장게장,,,,장아찌류,250,,302.16,,,,37.689,11.117,12.839,,,,,,,,,,,,,,,,,,,,,3220.823
316,D00316,,,간장마늘쫑장아찌,,,,장아찌류,50,,30,,,,1,0.5,5.4,,,,,,,,,,,,,,,,,,,,,813.64
317,D00317,,,고추장마늘쫑장아찌,,,,장아찌류,50,,55,,,,1.3,0.9,10.5,,,,,,,,,,,,,,,,,,,,,707.34
318,D00318,,,고추장아찌,,,,장아찌류,30,,21.633,,,,0.77,0.306,3.95,,,,,,,,,,,,,,,,,,,,,773.517
319,D00319,,,깻잎장아찌,,,,장아찌류,30,,35.321,,,,1.03,0.41,6.878,,,,,,,,,,,,,,,,,,,,,546.717
320,D00320,,,마늘장아찌,,,,장아찌류,30,,16.842,,,,0.899,0.155,2.963,,,,,,,,,,,,,,,,,,,,,487.97
321,D00321,,,매실장아찌,,,,장아찌류,30,,72.879,,,,0.496,0.129,17.432,,,,,,,,,,,,,,,,,,,,,337.86
322,D00322,,,무장아찌,,,,장아찌류,30,,23.923,,,,0.441,0.227,5.029,,,,,,,,,,,,,,,,,,,,,879.805
323,D00323,,,양념게장,,,,장아찌류,200,,279.628,,,,23.922,1.748,42.053,,,,,,,,,,,,,,,,,,,,,1775.078
324,D00324,,,양파장아찌,,,,장아찌류,50,,20,,,,0.6,0.2,3.8,,,,,,,,,,,,,,,,,,,,,351.5
325,D00325,,,오이지,,,,장아찌류,50,,12,,,,0.4,0.2,2.1,,,,,,,,,,,,,,,,,,,,,948.22
326,D00326,,,계적,,,,적류,250,,488.084,,,,57.721,30.429,0,,,,,,,,,,,,,,,,,,,,,210.112
327,D00327,,,낙지꼬지,,,,적류,80,,75.354,,,,13.14,1.276,2.828,,,,,,,,,,,,,,,,,,,,,207.067
328,D00328,,,돔베기적,,,,적류,100,,159.486,,,,30.077,7.417,0,,,,,,,,,,,,,,,,,,,,,451.247
329,D00329,,,소고기산적,,,,적류,200,,453.075,,,,48.41,25.568,7.331,,,,,,,,,,,,,,,,,,,,,1392.835
330,D00330,,,소라산적,,,,적류,80,,120.1,,,,17.922,2.512,6.451,,,,,,,,,,,,,,,,,,,,,396.676
331,D00331,,,오징어산적,,,,적류,80,,101.709,,,,17.375,1.977,3.603,,,,,,,,,,,,,,,,,,,,,477.106
332,D00332,,,홍어적,,,,적류,100,,89.153,,,,23.592,0.66,0,,,,,,,,,,,,,,,,,,,,,323.528
333,D00333,,,홍합산적,,,,적류,80,,156.665,,,,17.782,4.804,10.576,,,,,,,,,,,,,,,,,,,,,719.722
334,D00334,,,가자미전,,,,전류,150,,230.282,,,,25.76,11.065,6.915,,,,,,,,,,,,,,,,,,,,,819.365
335,D00335,,,감자전,,,,전류,200,,375,,,,5.8,14.6,55.2,,,,,,,,,,,,,,,,,,,,,537.69
336,D00336,,,고추전,,,,전류,150,,274.689,,,,12.91,17.223,17.01,,,,,,,,,,,,,,,,,,,,,362.205
337,D00337,,,굴전,,,,전류,100,,195,,,,10.6,10.5,14.5,,,,,,,,,,,,,,,,,,,,,325.7
338,D00338,,,김치전,,,,전류,150,,282.27,,,,7.1,12.88,34.488,,,,,,,,,,,,,,,,,,,,,686.941
339,D00339,,,깻잎전,,,,전류,150,,361.099,,,,17.736,25.776,14.543,,,,,,,,,,,,,,,,,,,,,480.149
340,D00340,,,녹두빈대떡,,,,전류,100,,207.942,,,,7.945,10.27,20.934,,,,,,,,,,,,,,,,,,,,,232.047
341,D00341,,,달걀말이,,,,전류,100,,176,,,,12,13,2.6,,,,,,,,,,,,,,,,,,,,,327.21
342,D00342,,,동그랑땡(육원전),,,,전류,150,,309.2,,,,19.618,20.001,12.681,,,,,,,,,,,,,,,,,,,,,553.087
343,D00343,,,동태전,,,,전류,150,,268.045,,,,22.636,15.04,10.536,,,,,,,,,,,,,,,,,,,,,702.157
344,D00344,,,두부부침,,,,전류,100,,142,,,,13,7.9,4.6,,,,,,,,,,,,,,,,,,,,,192.56
345,D00345,,,두부전,,,,전류,150,,254.643,,,,20.458,15.868,7.499,,,,,,,,,,,,,,,,,,,,,317.153
346,D00346,,,미나리전,,,,전류,150,,226.413,,,,5.239,7.617,34.227,,,,,,,,,,,,,,,,,,,,,248.704
347,D00347,,,배추전,,,,전류,150,,240.746,,,,5.166,8.669,35.515,,,,,,,,,,,,,,,,,,,,,326.826
348,D00348,,,버섯전,,,,전류,150,,240.687,,,,10.524,14.868,16.194,,,,,,,,,,,,,,,,,,,,,313.757
349,D00349,,,부추전,,,,전류,150,,252.917,,,,5.749,8.935,37.377,,,,,,,,,,,,,,,,,,,,,249.437
350,D00350,,,야채전,,,,전류,100,,194,,,,5.4,9.5,21.6,,,,,,,,,,,,,,,,,,,,,321.52
351,D00351,,,파전,,,,전류,150,,292.799,,,,6.834,14.026,34.807,,,,,,,,,,,,,,,,,,,,,345.962
352,D00352,,,해물파전,,,,전류,150,,276.176,,,,11.041,12.416,30.066,,,,,,,,,,,,,,,,,,,,,366.818
353,D00353,,,햄부침,,,,전류,100,,244,,,,11.3,17.1,11.3,,,,,,,,,,,,,,,,,,,,,715.66
354,D00354,,,호박부침개,,,,전류,100,,129,,,,3.9,8.1,10.1,,,,,,,,,,,,,,,,,,,,,174.33
355,D00355,,,호박전,,,,전류,150,,208.104,,,,6.478,13.09,16.096,,,,,,,,,,,,,,,,,,,,,276.953
356,D00356,,,화양적,,,,전류,150,,272.647,,,,13.582,14.77,21.347,,,,,,,,,,,,,,,,,,,,,797.031
357,D00357,,,가자미조림,,,,조림류,300,,297.98,,,,37.1,7.1,21.5,,,,,,,,,,,,,,,,,,,,,1692.83
358,D00358,,,갈치조림,,,,조림류,100,,97.044,,,,11.004,3.535,5.302,,,,,,,,,,,,,,,,,,,,,486.388
359,D00359,,,고등어조림,,,,조림류,250,,457,,,,37.5,30.1,9,,,,,,,,,,,,,,,,,,,,,1229.91
360,D00360,,,고추조림,,,,조림류,100,,111,,,,3.3,4.9,13.4,,,,,,,,,,,,,,,,,,,,,779.1
361,D00361,,,꽁치조림,,,,조림류,150,,285,,,,18.9,19.7,7.9,,,,,,,,,,,,,,,,,,,,,765.7
362,D00362,,,동태조림,,,,조림류,250,,276,,,,40.8,4.7,17.4,,,,,,,,,,,,,,,,,,,,,1391.69
363,D00363,,,돼지고기메추리알장조림,,,,조림류,50,,63.492,,,,8.336,1.851,3.372,,,,,,,,,,,,,,,,,,,,,582.987
364,D00364,,,두부조림,,,,조림류,50,,69.254,,,,6.148,3.691,2.86,,,,,,,,,,,,,,,,,,,,,250.012
365,D00365,,,땅콩조림,,,,조림류,20,,81.341,,,,3.222,4.174,7.721,,,,,,,,,,,,,,,,,,,,,150.802
366,D00366,,,북어조림,,,,조림류,100,,181.86,,,,20.826,3.331,17.143,,,,,,,,,,,,,,,,,,,,,765.946
367,D00367,,,소고기메추리알장조림,,,,조림류,50,,60.652,,,,8.137,1.842,2.883,,,,,,,,,,,,,,,,,,,,,602.12
368,D00368,,,연근조림,,,,조림류,30,,78.236,,,,0.63,0.385,18.063,,,,,,,,,,,,,,,,,,,,,200.373
369,D00369,,,우엉조림,,,,조림류,30,,69.754,,,,0.778,0.371,15.827,,,,,,,,,,,,,,,,,,,,,254.752
370,D00370,,,조기조림,,,,조림류,300,,384,,,,41.1,18.8,12.8,,,,,,,,,,,,,,,,,,,,,1771.22
371,D00371,,,콩조림,,,,조림류,20,,54.251,,,,3.868,0.834,7.818,,,,,,,,,,,,,,,,,,,,,213.378
372,D00372,,,게살죽,,,,죽류,800,,564.83,,,,17.898,7.095,107.346,,,,,,,,,,,,,,,,,,,,,1453.824
373,D00373,,,깨죽,,,,죽류,800,,515.348,,,,13.656,15.944,79.305,,,,,,,,,,,,,,,,,,,,,1160.187
374,D00374,,,닭죽,,,,죽류,1000,,1128.22,,,,88.1,42.3,98.9,,,,,,,,,,,,,,,,,,,,,794.48
375,D00375,,,백합죽,,,,죽류,700,,455.28,,,,16.5,5.6,84.7,,,,,,,,,,,,,,,,,,,,,996.8
376,D00376,,,소고기버섯죽,,,,죽류,800,,578.278,,,,18.747,7.465,109.026,,,,,,,,,,,,,,,,,,,,,1261.804
377,D00377,,,어죽,,,,죽류,800,,552.06,,,,20.4,7.5,100.8,,,,,,,,,,,,,,,,,,,,,2105.53
378,D00378,,,잣죽,,,,죽류,700,,874.482,,,,19.179,19.629,155.275,,,,,,,,,,,,,,,,,,,,,878.813
379,D00379,,,전복죽,,,,죽류,800,,590.816,,,,12.573,9.253,114.312,,,,,,,,,,,,,,,,,,,,,1309.466
380,D00380,,,참치죽,,,,죽류,800,,659.599,,,,24.194,16.062,104.566,,,,,,,,,,,,,,,,,,,,,1342.403
381,D00381,,,채소죽,,,,죽류,800,,521,,,,10.7,5.1,107.9,,,,,,,,,,,,,,,,,,,,,1214.06
382,D00382,,,팥죽,,,,죽류,600,,498.057,,,,18.428,3.681,97.803,,,,,,,,,,,,,,,,,,,,,1026.431
383,D00383,,,호박죽,,,,죽류,600,,442.752,,,,7.087,6.318,89.386,,,,,,,,,,,,,,,,,,,,,929.2
384,D00384,,,고등어찌개,,,,찌개류,600,,601.62,,,,48.9,33.7,25.6,,,,,,,,,,,,,,,,,,,,,2584.06
385,D00385,,,김치찌개,,,,찌개류,400,,243.032,,,,15.069,15.005,11.929,,,,,,,,,,,,,,,,,,,,,1962.142
386,D00386,,,꽁치찌개,,,,찌개류,300,,355,,,,24,23.3,12.2,,,,,,,,,,,,,,,,,,,,,1296.4
387,D00387,,,동태찌개,,,,찌개류,800,,368.178,,,,46.189,15.742,10.436,,,,,,,,,,,,,,,,,,,,,2575.618
388,D00388,,,된장찌개,,,,찌개류,400,,144.883,,,,11.499,5.008,13.454,,,,,,,,,,,,,,,,,,,,,2021.011
389,D00389,,,두부전골,,,,찌개류,500,,315.16,,,,25.6,16.1,17.1,,,,,,,,,,,,,,,,,,,,,1650.77
390,D00390,,,버섯찌개,,,,찌개류,400,,167.56,,,,14.7,5.2,15.4,,,,,,,,,,,,,,,,,,,,,1293.87
391,D00391,,,부대찌개,,,,찌개류,600,,520.049,,,,25.962,25.203,47.344,,,,,,,,,,,,,,,,,,,,,2664.212
392,D00392,,,부대찌개,,,,찌개류,600,,399.5,,,,18.4,18.6,39.7,,,,,,,,,,,,,,,,,,,,,2321.9
393,D00393,,,새우젓두부찌개,,,,찌개류,300,,166,,,,16.2,8.1,7.2,,,,,,,,,,,,,,,,,,,,,1123.08
394,D00394,,,소곱창전골,,,,찌개류,600,,529,,,,41.6,27.3,29.2,,,,,,,,,,,,,,,,,,,,,1779.63
395,D00395,,,쇠고기전골,,,,찌개류,300,,205,,,,19.8,7.6,14.3,,,,,,,,,,,,,,,,,,,,,1126.01
396,D00396,,,순두부찌개,,,,찌개류,400,,200.078,,,,14.431,12.431,7.62,,,,,,,,,,,,,,,,,,,,,1350.975
397,D00397,,,청국장찌개,,,,찌개류,400,,271.571,,,,22.401,15.59,10.414,,,,,,,,,,,,,,,,,,,,,1794.837
398,D00398,,,콩비지찌개,,,,찌개류,400,,247.606,,,,19.372,10.96,17.869,,,,,,,,,,,,,,,,,,,,,1287.088
399,D00399,,,햄김치찌개,,,,찌개류,300,,189,,,,11.1,10.4,12.7,,,,,,,,,,,,,,,,,,,,,1583.05
400,D00400,,,호박찌개,,,,찌개류,300,,95,,,,5.6,2.6,12.2,,,,,,,,,,,,,,,,,,,,,1024.11
401,D00401,,,깻잎찜,,,,찜류,100,,96,,,,3.4,2.4,15.3,,,,,,,,,,,,,,,,,,,,,1298.67
402,D00402,,,달걀찜,,,,찜류,250,,200.55,,,,17.4,12.7,4.3,,,,,,,,,,,,,,,,,,,,,835.49
403,D00403,,,닭찜,,,,찜류,500,,685,,,,51.1,19.2,76.8,,,,,,,,,,,,,,,,,,,,,2010.22
404,D00404,,,대구찜,,,,찜류,500,,376.42,,,,51.7,7.9,24.7,,,,,,,,,,,,,,,,,,,,,1898.67
405,D00405,,,도미찜,,,,찜류,100,,125.506,,,,22.996,3.485,0.54,,,,,,,,,,,,,,,,,,,,,839.962
406,D00406,,,동태찜,,,,찜류,500,,394.32,,,,50.9,9.7,25.8,,,,,,,,,,,,,,,,,,,,,1985.6
407,D00407,,,돼지고기 수육,,,,찜류,300,,1205.905,,,,67.081,99.596,10.305,,,,,,,,,,,,,,,,,,,,,416.678
408,D00408,,,돼지등갈비찜,,,,찜류,450,,961.04,,,,72.1,49.2,57.4,,,,,,,,,,,,,,,,,,,,,2395.17
409,D00409,,,돼지머리고기,,,,찜류,200,,650,,,,42.4,52,3.5,,,,,,,,,,,,,,,,,,,,,333.64
410,D00410,,,매운갈비찜,,,,찜류,300,,517.44,,,,61.3,19.7,23.7,,,,,,,,,,,,,,,,,,,,,1138.51
